MAG,LAT,LON,DEPTH,EVID
3.0600,34.6590,-116.2980,5.5000,9109284
3.0000,34.6930,-116.2890,0.9000,9109296
3.6700,34.6070,-116.2800,0.0000,9109342
3.1000,34.6690,-116.2830,0.0000,9109871
3.1500,34.3720,-116.1480,0.2000,9109361
3.4700,34.6740,-116.3030,0.3000,9109876
3.0600,34.7030,-116.2900,3.2000,9109385
3.0000,34.4860,-116.2660,0.0000,3325082
3.3800,34.8610,-116.3900,9.3000,9109383
3.2100,34.8540,-116.3900,0.0000,9109414
3.0000,34.5860,-116.3030,0.0000,3325088
3.1200,34.5060,-116.2850,0.6000,9109429
4.6400,34.6890,-116.2800,1.3000,9109442
4.5300,34.6860,-116.2690,0.0000,3321577
3.1500,34.5190,-116.1590,6.0000,9109402
3.1400,34.5790,-116.2710,0.0000,9109421
3.4900,34.6060,-116.3080,0.0000,9109465
3.9400,34.6700,-116.3420,2.9000,9109496
3.1800,34.8060,-116.3590,2.2000,3323893
3.2500,34.4280,-116.2010,0.0000,9109904
3.4000,34.6950,-116.2840,3.3000,9109521
3.0400,34.5660,-116.2530,0.0000,9109595
3.0000,34.6290,-116.3280,0.0000,9109573
3.2200,34.4520,-116.2510,0.2000,3320791
4.5300,34.7080,-116.3560,6.0000,9109636
3.9700,34.6580,-116.3340,0.9000,3321581
3.0500,34.7040,-116.3470,5.0000,3321579
3.0600,34.5420,-116.3050,0.0000,9109676
3.2600,34.8150,-116.3410,4.0000,9109701
3.1500,34.6680,-116.3180,4.3000,3323951
3.5400,34.4880,-116.2420,0.8000,9109705
3.4100,34.2940,-116.0580,0.0000,9109752
3.2200,34.6070,-116.2930,0.0000,9109958
3.4100,34.6120,-116.2350,6.0000,9109763
3.0100,34.6700,-116.2930,2.9000,9109776
3.1300,34.4230,-116.1830,0.0000,9109793
3.1600,34.6730,-116.2940,2.1000,3323952
3.7300,34.5220,-116.2860,0.0000,9109799
3.2000,34.6870,-116.3000,0.0000,9109788
3.3600,34.3620,-116.1430,0.6000,3321043
3.3000,34.5370,-116.2560,0.0000,9109846
3.1300,34.8200,-116.3430,7.0000,9109843
3.4100,34.7850,-116.2950,4.2000,9109933
3.3400,34.4050,-116.1710,0.0000,9110056
3.0100,34.6010,-116.2680,0.0000,9110062
3.0200,34.6270,-116.2240,0.0000,9110081
4.1600,34.8320,-116.3610,4.4000,9110089
3.2800,34.4630,-116.2480,0.0000,9110097
3.2600,34.6780,-116.3600,3.2000,9110103
3.4300,34.5040,-116.2810,0.0000,9110113
3.2000,33.2200,-115.6220,3.1000,9110111
3.5900,34.6070,-116.2890,0.0000,9110126
3.1300,34.6610,-116.2840,0.4000,9110122
3.2300,34.7230,-116.3880,1.1000,9110125
3.0600,34.5010,-116.2630,0.0000,9110139
3.1000,34.6960,-116.2960,2.8000,9110143
3.1800,34.5440,-116.3110,0.0000,9110188
3.1500,34.5640,-116.2640,0.6000,9110211
3.4400,34.8500,-116.3540,6.3000,9110210
3.2000,34.6290,-116.3120,0.0000,9110201
3.3000,34.7010,-116.3000,3.7000,9110226
3.3300,34.6670,-116.2940,0.9000,9110259
3.6300,34.8220,-116.4030,3.9000,9110271
3.0000,34.8370,-116.3630,5.0000,3324101
3.7700,34.5570,-116.2580,0.0000,9110281
3.2100,34.5920,-116.2760,0.0000,9110296
3.1300,34.6140,-116.2870,6.0000,9110313
3.0500,34.4260,-116.1810,2.2000,9110310
3.6000,34.6950,-116.3100,7.0000,9110323
3.1700,34.6140,-116.3210,0.0000,9110331
3.5400,34.6120,-116.3180,0.0000,9110340
3.0400,34.4220,-116.2070,0.0000,9110357
3.6300,34.7080,-116.3670,3.1000,9110366
3.2700,34.3100,-116.1240,2.2000,3323954
3.0300,34.3150,-116.1240,0.6000,9110381
3.8700,34.6640,-116.2970,3.5000,9110390
3.2000,34.6270,-116.3080,0.6000,9110377
3.2300,34.6890,-116.3840,1.1000,9110416
3.4800,34.4780,-116.2540,0.0000,9110439
3.8200,34.6480,-116.2850,1.7000,3321014
3.1100,34.0810,-116.8570,3.2000,3321015
3.3700,34.5420,-116.2900,6.0000,9110631
3.5200,34.7930,-116.3630,1.8000,9110644
3.0300,34.4580,-116.2440,1.0000,9110653
3.6000,34.3450,-116.1370,0.6000,9110665
4.2300,34.3530,-116.1420,0.2000,9110685
3.0400,34.4090,-116.1980,1.9000,3324137
4.0900,34.3620,-116.1450,0.3000,9110704
4.1800,34.3620,-116.1380,0.0000,3320801
3.0100,34.5720,-116.2640,0.0000,9110683
3.4400,34.5210,-116.3070,0.0000,9110733
3.7000,34.6660,-116.2950,2.5000,3321054
3.2800,34.6000,-116.2360,5.6000,9110824
3.1000,34.5350,-116.3560,0.0000,3321412
3.3200,32.3420,-115.1570,6.0000,9110858
3.0400,34.3430,-116.1200,0.1000,9110876
3.2100,34.5060,-116.2770,1.3000,9110889
3.2100,34.4710,-116.2290,0.0000,3320816
3.4100,34.4340,-116.2420,0.0000,9110952
3.0000,34.6740,-116.3430,3.4000,9110996
3.6200,34.5450,-116.3070,6.0000,3321280
3.2200,34.4900,-116.2690,0.0000,9111096
3.1100,32.5280,-115.7990,3.8000,9111108
3.5500,34.3640,-116.1440,0.3000,9111114
3.0800,34.3360,-116.9970,10.0000,9111163
3.2100,34.6170,-116.3020,2.7000,3344738
3.1700,32.3370,-115.1660,6.0000,9111218
3.7300,34.6680,-116.2760,0.0000,9111249
3.1700,34.6370,-116.2970,2.8000,9111302
3.0500,34.4240,-116.2430,0.0000,9111313
4.5900,34.3590,-116.1490,0.0000,9111353
3.6800,34.5830,-116.2590,0.0000,9111366
3.5300,34.5090,-116.2600,0.6000,9111372
3.5300,34.5760,-116.2940,0.0000,7151403
3.6600,34.5630,-116.2570,0.0000,9111484
4.3500,34.8560,-116.3510,0.1000,9111518
3.4800,34.6930,-116.2850,3.0000,9111526
3.1700,34.5050,-116.2670,0.0000,9111563
3.2700,34.3250,-116.6710,0.0000,9111606
3.0800,34.6850,-116.3100,2.2000,9111612
3.0700,34.8500,-116.3140,1.0000,9111661
3.3400,34.6540,-116.3020,1.6000,9111745
3.0200,34.3180,-116.0710,0.0000,9111756
3.6500,34.4530,-116.2910,0.0000,9111770
3.3900,34.4530,-116.2860,0.0000,9111790
3.1500,33.3070,-116.2980,10.3000,9111807
3.3400,32.3150,-115.1710,6.0000,9111865
4.3700,32.3350,-115.1770,6.0000,9111874
3.2200,34.7980,-116.2860,4.1000,9111917
3.5000,33.0590,-115.5630,4.8000,9112008
3.0400,34.7980,-116.3370,1.7000,9112006
3.3400,34.6640,-116.2900,1.2000,9112019
3.5800,34.8200,-116.3400,7.4000,3324255
3.2500,34.0850,-116.8520,2.7000,9112030
3.3500,34.2980,-116.9640,7.1000,9590936
3.2200,33.0440,-115.5680,3.8000,9112080
3.3400,33.0480,-115.5700,4.3000,9112092
3.2500,33.0450,-115.5680,3.6000,9112101
3.1200,34.3750,-116.1970,0.0000,9112136
3.0900,34.3680,-116.1370,1.0000,9112165
3.2800,34.6990,-116.2840,0.9000,9112249
3.5600,34.8570,-116.4020,2.8000,9112297
3.4000,34.8580,-116.3970,3.5000,3324305
3.7800,34.3750,-116.1910,0.0000,9112308
3.6300,34.8020,-116.2750,7.0000,9112323
3.1900,34.4830,-116.2640,0.8000,3323962
3.0700,34.4350,-116.2620,0.0000,9112335
3.0200,34.6590,-116.2840,0.0000,9112379
3.0300,34.8300,-116.3850,7.3000,9112408
3.1800,34.8520,-116.3560,6.9000,9112499
3.3300,33.0490,-115.5700,4.0000,9112538
3.1700,33.0510,-115.5720,3.6000,9112558
3.2800,34.4360,-116.2490,1.4000,9112567
3.0000,34.7030,-116.3650,7.5000,9112593
3.2200,34.5040,-116.2500,0.0000,9112590
4.1400,34.5940,-116.2970,0.9000,3326751
4.0800,34.7010,-116.3050,0.7000,9112663
3.1300,33.0460,-115.5690,3.7000,9112679
3.1900,33.0460,-115.5670,3.8000,3326765
3.2800,35.6730,-118.1020,11.9000,9112708
3.3100,33.0430,-115.5680,4.1000,9112724
3.0000,34.8110,-116.4100,5.6000,3324332
4.4900,34.7100,-116.3410,7.6000,9112735
3.3200,33.0480,-115.5720,4.7000,9112774
3.0000,33.0430,-115.5680,3.7000,3320855
3.3500,33.0480,-115.5650,3.5000,9112837
3.0800,33.0460,-115.5610,3.5000,3320850
3.1100,33.0390,-115.5660,3.7000,9112864
3.1200,34.8600,-116.3470,5.3000,9112994
3.1200,34.8560,-116.3980,3.4000,9112997
3.1600,34.8200,-116.3540,5.8000,9113016
3.1500,34.6130,-116.2390,0.0000,7152605
3.3400,34.4220,-116.1940,3.2000,7152609
3.0900,34.3090,-116.0870,5.6000,9606928
3.4800,34.4830,-116.2650,1.3000,9113151
3.4800,32.3340,-115.1710,6.0000,9113163
3.6900,32.3400,-115.1340,6.0000,9113147
3.1100,34.5910,-116.2890,0.5000,9113213
3.5500,34.6030,-116.2810,0.0000,3326785
3.1000,34.6510,-116.3390,1.1000,9113294
3.2300,34.5130,-116.2520,1.3000,9113336
3.3900,34.6680,-116.3540,3.1000,3326791
3.0200,34.5950,-116.3010,0.0000,9113342
3.5600,34.5960,-116.2320,0.0000,3324587
3.9800,34.5930,-116.2320,0.0000,3324589
3.0000,34.6030,-116.2840,0.0000,9113394
3.2100,34.5690,-116.2530,0.0000,3326713
4.1700,37.3960,-117.0920,6.0000,9113536
3.2900,34.8050,-116.2580,4.1000,9113541
3.2000,34.5100,-116.3260,1.1000,3320872
3.0800,34.6060,-116.2980,0.0000,9113622
4.1200,34.6700,-116.3580,3.2000,9113677
3.2600,34.8320,-116.4040,1.2000,9113708
3.1100,34.8320,-116.3880,4.6000,9113725
3.5800,34.5940,-116.2900,1.1000,9113752
3.0900,34.7990,-116.2870,4.1000,9113785
3.2900,34.5380,-116.2940,0.0000,9113811
3.0400,34.8180,-116.3790,4.6000,3324404
3.2700,34.8200,-116.3650,6.4000,9113896
4.2500,34.8660,-116.3970,3.2000,9113909
3.1100,34.8460,-116.3960,3.5000,3355270
3.2600,34.8590,-116.4060,1.9000,9113931
4.9900,34.8670,-116.3930,4.0000,3320883
4.9800,34.8600,-116.4040,0.4000,3321595
4.9800,34.8740,-116.3910,1.0000,3321590
4.5100,34.8630,-116.3950,3.5000,3320884
3.3200,34.8530,-116.4100,2.2000,3320885
3.0700,34.3680,-116.1920,0.1000,9619012
3.2800,37.4970,-118.8320,4.7000,9113926
3.0100,34.8610,-116.4080,0.1000,9113974
3.5800,34.8640,-116.4020,1.9000,9113992
3.1200,34.6440,-116.3040,1.5000,3324427
3.0200,34.8560,-116.4120,0.9000,9114038
3.8000,34.5280,-116.2700,0.0000,9114042
3.2300,34.6820,-116.3060,0.4000,9114115
3.4700,34.8650,-116.4100,0.4000,9114142
3.5000,34.8660,-116.4070,0.0000,9114157
3.1800,34.8620,-116.4070,0.6000,9114192
3.3500,34.6900,-116.3060,3.1000,9114237
3.2500,32.2370,-115.1630,6.0000,9114256
3.1600,34.6540,-116.2920,1.6000,9114252
3.0000,37.4980,-116.8920,6.0000,9114425
3.0200,34.3500,-116.4550,7.0000,9619536
3.3300,34.5210,-116.2580,0.0000,9114503
3.9500,34.5640,-116.2620,0.0000,9114515
3.9800,34.5090,-116.2690,0.0000,9114563
3.0200,37.4990,-118.8350,0.0000,9114582
3.7100,34.6960,-116.3600,3.0000,9114612
3.7900,34.5970,-116.2660,0.0000,3324595
4.1800,34.3360,-116.2070,9.5000,9114763
3.3600,34.4120,-116.1930,2.8000,3321597
3.7700,34.8550,-116.3980,4.2000,9114775
3.4600,34.5670,-116.2570,0.0000,9114796
4.9900,34.8650,-116.4090,0.9000,9114812
3.1200,34.8560,-116.4260,2.1000,3321603
3.2400,34.8500,-116.4090,0.0000,9114845
3.6900,34.8240,-116.3870,3.8000,9114850
3.2800,34.5820,-116.2590,0.0000,9114854
4.0600,34.8270,-116.3820,4.2000,9114858
3.6800,34.8220,-116.3940,2.6000,3320951
3.5400,34.8610,-116.3980,1.6000,9114865
3.2900,34.8250,-116.4000,1.7000,9114940
3.2500,34.8630,-116.4190,0.5000,3326886
4.0600,34.8700,-116.3960,1.3000,3320940
4.1800,34.8610,-116.3880,2.9000,3320954
3.2800,34.8560,-116.4000,0.3000,3323837
3.0500,32.5770,-115.5560,10.6000,9114969
3.8400,34.8580,-116.3930,1.7000,9114995
3.3500,34.8540,-116.4270,2.4000,9115037
3.3400,34.6550,-116.3390,5.6000,9623368
3.0600,34.6630,-116.2840,0.7000,9115061
3.0100,34.8150,-116.3930,3.1000,9115144
3.0500,34.8400,-116.4100,0.0000,9115335
3.1900,34.3400,-116.1360,2.7000,3326001
3.0900,34.4360,-116.2610,5.7000,9115373
3.2200,34.8600,-116.4030,1.4000,9115387
3.0200,34.8190,-116.3870,3.0000,9115577
3.0600,34.0860,-117.4490,3.7000,9115618
3.4800,34.6680,-116.2890,2.1000,9115626
3.3600,34.3670,-116.1940,1.9000,9115657
3.1100,37.4660,-116.9850,6.0000,9115645
3.5200,34.8280,-116.3910,2.2000,9115701
3.2900,34.7250,-116.2990,2.8000,9115772
3.5800,34.8420,-116.3990,4.2000,9115808
3.3400,34.8050,-116.3430,4.8000,9115875
3.0300,34.6560,-116.3080,2.4000,9115929
3.1200,34.6810,-116.3210,2.6000,9116041
3.0300,34.6130,-116.2930,0.0000,9116171
3.3600,34.7080,-116.3420,7.9000,9116308
3.1600,34.6450,-116.3160,0.0000,9116328
3.6500,34.5300,-116.2900,0.8000,9116355
4.6300,34.6170,-116.2430,0.3000,3321011
3.6900,34.4900,-116.2660,2.1000,9116365
3.2800,34.8180,-116.3810,4.1000,9116536
3.2900,34.5210,-116.2710,0.6000,9116552
3.1800,34.6260,-116.2420,0.1000,9116574
3.0600,34.8310,-116.3520,2.6000,9116822
3.0500,37.5000,-118.5000,6.0000,9116898
3.1500,37.0000,-120.0000,6.0000,9116886
3.0700,34.6990,-116.3640,2.7000,9116905
3.0600,34.6490,-116.2930,3.2000,9116913
3.8800,36.4450,-117.9040,0.0000,9116921
3.0500,34.5550,-116.2640,1.5000,9116996
3.2100,34.6700,-116.3050,1.3000,9117009
3.2800,34.6170,-116.2420,2.7000,9117071
3.4300,34.6230,-116.2630,0.5000,9117255
3.0800,34.5300,-116.2790,7.0000,9117273
3.1400,34.8600,-116.4250,3.0000,9117265
3.3900,34.4410,-116.2070,0.9000,9117315
3.1800,34.6780,-116.3620,2.6000,9117354
3.2200,34.8260,-116.3840,3.9000,9117388
3.1300,34.6150,-116.2680,0.0000,9117615
3.3700,34.5370,-116.2870,0.0000,9117629
3.1000,34.5090,-116.2710,1.4000,9117730
4.3100,34.5220,-116.2730,0.4000,9117942
3.4700,34.5260,-116.2410,7.3000,9117989
3.5200,34.5660,-116.2580,0.8000,9117998
3.0800,34.7950,-116.3170,3.8000,9118012
3.0500,34.5620,-116.2290,10.0000,9118062
3.2800,34.8090,-116.2940,4.1000,9118092
4.1100,34.8480,-116.3550,7.5000,9118145
3.2700,34.8550,-116.4090,3.5000,9118228
3.8400,34.7090,-116.3070,7.0000,9118257
3.2300,34.5810,-116.2650,0.4000,9118527
3.2600,34.8670,-116.3950,3.0000,9118584
3.4400,34.4250,-116.1840,3.8000,9118682
3.2400,34.7000,-116.3750,3.0000,9118726
3.0800,34.8300,-116.3380,5.1000,9118759
3.4000,36.0560,-117.8700,2.4000,9118773
3.0000,36.0590,-117.8750,2.5000,9118830
3.1500,34.3050,-116.8510,0.0000,9118857
3.4200,34.3230,-116.1180,0.0000,9118869
3.0200,34.3920,-119.7550,11.2000,9118900
3.2700,34.5530,-116.2630,1.7000,9118972
3.0000,34.4290,-116.1930,3.0000,9119106
3.5100,33.1590,-116.0190,5.6000,9119111
3.4400,34.6820,-116.3040,1.2000,9119285
3.0200,34.6440,-116.2900,3.9000,7158805
3.2900,34.7980,-116.2840,4.1000,3321425
3.7700,34.7990,-116.2830,4.5000,3321426
4.0400,34.8470,-116.3570,6.3000,9119414
3.4600,34.8480,-116.3620,6.8000,3321414
3.2100,34.6850,-116.3750,1.4000,9119438
3.2000,34.7080,-116.2830,3.4000,9119651
3.5300,34.7080,-116.3020,3.2000,9119773
3.3100,34.8390,-116.3870,3.6000,9119958
3.0400,34.8000,-116.3090,4.2000,9120276
3.3600,34.6170,-116.2910,4.3000,9120287
3.0800,34.5040,-116.2520,2.1000,7159793
3.5000,34.8300,-116.3830,3.9000,9120440
3.3600,34.8330,-116.3340,5.7000,9120584
4.0300,34.7900,-116.2920,5.1000,9120741
3.3000,35.1900,-116.5800,6.0000,9502989
3.0300,34.8650,-116.4000,3.0000,9120762
3.2100,34.6050,-116.3070,0.6000,9120780
3.1000,34.6360,-116.3220,2.8000,9120783
4.3300,37.3500,-118.5890,5.6000,9120955
4.3000,37.2900,-118.5400,0.0000,9503481
3.4000,35.7700,-118.3700,5.5000,9503485
3.3100,34.7790,-116.3480,3.7000,9121024
3.4300,34.6010,-116.2750,0.3000,9121111
3.3600,34.5240,-116.2870,0.9000,9121568
3.2100,34.8270,-116.3880,1.2000,9121677
3.5100,34.3510,-116.4640,8.4000,9121805
3.1500,34.6500,-116.2900,5.5000,7161143
3.1000,34.8490,-116.3480,6.3000,9121853
3.2200,34.0490,-117.2640,13.4000,9122121
3.1200,32.4870,-115.4130,6.0000,9122211
3.2600,38.1440,-118.4030,6.0000,9122210
3.1100,32.3640,-115.3060,6.0000,9122251
3.0300,35.3530,-118.5980,6.0000,9122246
3.5200,32.3630,-115.3030,6.0000,9122259
3.6100,32.3760,-115.3060,6.0000,9122271
3.2700,32.3690,-115.3100,6.0000,9122281
3.1200,34.1590,-116.8220,2.9000,9122477
3.1800,34.4370,-116.2540,9.0000,9122588
4.4200,34.8360,-116.4050,6.3000,9122706
3.1300,34.4890,-116.2650,1.8000,9122756
3.0400,34.4200,-116.1830,5.7000,9122927
3.0600,34.8130,-116.4300,4.7000,9123112
3.0000,34.5490,-116.3070,2.1000,3321450
3.4900,34.8700,-116.3980,0.4000,9123647
3.4300,33.1730,-115.5990,3.0000,9123711
3.6300,34.5430,-116.3050,0.9000,9123924
3.4900,37.0000,-121.0000,6.0000,9124050
3.0600,37.4110,-117.0560,6.0000,9124376
3.1900,34.6190,-116.2490,0.8000,7163776
3.1500,34.7020,-116.3350,3.2000,9124531
3.0200,37.4830,-118.8370,0.0000,9124635
3.0300,34.4100,-116.1910,7.8000,9124753
3.5500,33.1790,-115.5940,2.1000,9125084
3.4600,34.8380,-116.4090,6.0000,9125125
3.0200,35.9370,-117.2160,5.0000,9125191
3.2800,34.6690,-116.3090,1.8000,9125672
3.0200,34.6300,-116.2340,2.4000,3324575
3.1500,34.6280,-116.2490,6.0000,9125758
3.2100,34.1220,-118.4180,3.3000,9126312
3.0300,34.1220,-118.4200,3.1000,9126321
3.1300,37.4310,-116.9670,6.0000,9126528
3.5800,34.8490,-116.3500,5.9000,9126544
3.0700,34.1530,-117.4480,12.5000,9126657
3.0900,34.6620,-116.3400,2.2000,9126882
3.4700,34.6200,-116.2700,3.0000,9126975
3.0600,34.8380,-116.4020,4.9000,9127087
3.1100,34.6890,-116.3040,1.6000,9127562
3.8100,33.8110,-117.7110,11.3000,3321584
3.7400,34.8510,-116.3450,5.3000,9127859
3.2000,34.0430,-117.2380,14.7000,9523241
3.1100,34.0430,-117.2470,14.8000,9127885
3.0500,34.0390,-117.2430,14.4000,3321780
3.8700,34.6420,-116.3220,3.1000,9127950
3.1500,34.5890,-116.3000,0.0000,9128326
3.9800,32.3270,-115.7500,6.0000,9128444
3.0800,34.8580,-116.4060,1.6000,9128463
3.0900,34.8710,-116.3970,4.6000,9128452
3.3500,34.3890,-116.1460,5.6000,9128729
3.8100,34.1010,-117.0090,3.3000,9128775
3.1200,34.8570,-116.3900,6.9000,9129090
3.0900,34.1010,-117.0070,3.2000,9129102
3.2700,34.3330,-116.1130,2.8000,9129107
3.2800,34.3350,-116.1170,2.6000,3321650
3.0200,34.6080,-116.2820,3.1000,9129139
3.2600,34.6890,-116.3140,0.8000,3321716
3.2400,34.8520,-116.3450,6.0000,9130027
3.0300,34.6190,-116.2510,0.0000,9130273
3.1600,34.6180,-116.2500,0.0000,9130277
4.0300,34.5920,-116.2650,7.4000,9130422
3.2400,34.6540,-116.2920,3.9000,9130550
3.3900,34.7970,-116.3710,1.1000,9130917
3.8400,34.8130,-116.3550,4.3000,3321763
3.2000,34.7920,-116.3710,1.9000,9131427
3.1800,34.6750,-116.2940,2.1000,9131501
3.8100,34.7030,-116.2940,10.3000,9131560
3.2900,34.1100,-117.3300,18.7000,9131630
3.1800,34.6650,-116.2850,6.0000,9131911
3.0400,34.8010,-116.2870,6.5000,9132027
3.1400,34.3090,-116.0720,1.6000,9132273
3.4900,34.1010,-117.0080,3.7000,9132433
3.1300,34.6650,-116.3340,6.1000,7172582
3.2400,34.5900,-116.2730,1.3000,9133957
3.4000,34.4300,-116.1940,2.5000,9133968
3.0600,34.6690,-116.3370,2.4000,9134378
3.1000,38.0550,-118.7370,6.0000,9135113
3.3500,34.2950,-116.7650,3.3000,9135287
3.5400,37.5790,-118.8620,9.0000,9135458
3.3900,36.9700,-118.5530,0.0000,9529537
3.0600,37.5760,-118.8630,11.5000,9135449
3.4200,34.8510,-116.3230,5.2000,9135869
3.1500,32.5710,-118.2040,6.0000,9135899
3.3300,35.7500,-118.0100,9.3000,9136138
3.6000,35.7470,-118.0060,8.7000,9136376
3.5300,34.3970,-116.4500,0.4000,9136577
3.1000,34.6090,-116.2900,6.0000,3321994
3.4800,34.3640,-116.1340,4.9000,9137224
3.2200,34.7180,-121.3260,6.0000,9137558
3.0700,32.6760,-116.0940,10.9000,9138047
3.0300,34.8390,-116.3350,4.7000,9138093
3.0200,34.7960,-116.2860,5.1000,9138624
4.3600,34.8030,-116.3720,2.3000,7177729
3.0300,34.7990,-116.3730,2.3000,3322592
3.2700,34.8020,-116.3700,2.9000,9139139
3.2800,32.2530,-115.8090,6.0000,9139842
4.3700,34.0500,-117.2520,15.4000,9140050
3.1700,34.5740,-115.9630,3.5000,9140087
3.1800,34.0500,-117.2540,16.4000,9140120
3.9400,34.7920,-116.3460,7.3000,9140435
3.0100,32.9830,-115.5480,11.9000,3322893
3.1700,36.0800,-117.6070,0.8000,9140544
4.2100,36.0720,-117.6010,0.2000,7179710
3.6500,36.0840,-117.6050,0.5000,9141095
4.0500,36.0850,-117.6010,0.1000,9141142
3.9300,36.0820,-117.6040,0.4000,7180136
3.5000,36.0840,-117.6050,2.0000,9141361
4.2000,37.8680,-118.1780,6.0000,9141676
3.0500,37.8420,-118.2010,6.0000,9141653
3.9200,33.8090,-117.7110,10.7000,9141946
3.5200,34.3280,-116.7680,1.9000,9141994
3.0600,33.8110,-117.7150,10.9000,9142023
3.0900,34.5430,-116.3080,0.5000,9142082
3.0300,34.1120,-117.4750,15.7000,9142274
3.3300,34.0150,-116.3120,4.3000,9142412
3.0600,33.8440,-117.7370,3.6000,9142593
3.6500,34.9240,-120.7890,6.0000,9142627
3.0700,37.0540,-115.7630,6.0000,9142774
3.3700,34.0440,-118.8210,14.0000,9143123
3.7800,36.3660,-120.2590,6.0000,9143236
3.1600,34.3440,-116.4650,6.8000,9143990
3.0400,37.4760,-118.8430,0.0000,9144671
3.8200,32.9790,-115.5520,14.2000,9144808
3.7800,32.9800,-115.5520,10.7000,9144818
4.2400,36.0190,-117.8820,1.0000,9145067
3.4600,36.0160,-117.8800,3.1000,9145053
3.2000,36.0210,-117.8780,3.1000,9145071
3.0700,36.0170,-117.8780,3.1000,9145119
3.3000,36.0070,-117.8800,2.8000,9145145
3.2200,33.1500,-115.6390,5.6000,9145394
3.0100,36.0210,-117.8750,2.6000,9145399
3.0900,36.0170,-117.8820,2.9000,9145388
3.0800,34.8570,-116.4090,4.8000,9145683
3.6100,34.0280,-116.3240,4.7000,9145960
3.2400,34.5020,-116.2850,0.0000,9146215
3.1900,34.4470,-116.2570,2.7000,9146458
3.0100,34.8010,-116.2700,5.4000,9146583
3.5300,34.1340,-117.4680,14.0000,9146630
4.2800,32.7040,-115.3930,10.0000,9146641
3.5200,34.8370,-116.4010,4.8000,9146743
3.1600,36.1800,-117.9180,1.0000,9146865
3.1200,36.2100,-120.1710,6.0000,9147439
3.8200,34.7950,-116.2690,4.1000,9147453
3.1100,36.0060,-117.8310,2.7000,9147537
3.2600,34.3390,-116.7380,3.8000,9148001
3.0900,37.4880,-118.8350,3.7000,9148123
3.1900,34.4360,-116.2550,3.7000,9148135
3.3700,34.5790,-116.2570,5.5000,9148179
3.3400,35.2830,-118.5320,1.0000,9148228
3.4400,34.6910,-116.3690,3.0000,9148307
3.0900,34.6510,-116.2990,1.0000,9148436
4.5000,32.1310,-115.0960,6.0000,9148478
3.6900,33.1620,-115.6370,4.9000,9148510
3.2800,36.3330,-118.0580,4.3000,9148563
3.3400,33.1690,-115.6340,4.3000,9148592
3.5600,33.1630,-115.6320,6.0000,9148580
3.1600,32.1720,-115.0710,6.0000,9149167
4.7300,32.1110,-115.1190,6.0000,9149178
3.5000,32.1590,-115.0890,6.0000,9149163
3.6900,32.1480,-115.1370,6.0000,9149193
4.1800,32.1600,-115.1490,6.0000,9149198
3.4000,32.1860,-115.1040,6.0000,9521994
3.7300,32.1180,-115.0440,6.0000,9149213
3.2400,32.2180,-115.0220,6.0000,9545961
3.0400,32.1650,-115.0890,6.0000,7188285
3.1700,32.1820,-115.0930,6.0000,9149328
3.0900,32.0140,-116.8640,6.0000,9149336
3.0000,32.1870,-115.0630,6.0000,9149417
3.5700,32.1540,-115.1070,6.0000,9149517
3.0200,36.8910,-116.2180,6.0000,9149998
3.8900,33.1600,-115.6380,4.0000,9150059
3.5600,33.1560,-115.6430,2.9000,3324245
3.0500,33.1530,-115.6340,4.4000,3324285
3.0700,36.3240,-118.0610,1.5000,9150715
3.4200,34.6820,-116.3070,4.3000,9150751
3.3900,36.3260,-118.0460,0.3000,9150816
3.5000,36.3250,-118.0460,0.9000,9150885
3.8900,35.0980,-118.3030,6.8000,9151000
3.1600,34.6710,-116.3090,3.0000,9151064
3.4400,36.3250,-118.0500,0.7000,3324419
3.3600,34.6910,-116.3560,2.1000,9151348
3.0400,37.0000,-122.0000,6.0000,9151358
3.6500,34.2940,-116.8680,5.9000,9151375
3.0100,32.6150,-116.1490,10.4000,7190547
3.9000,36.3220,-118.0660,1.7000,9151609
4.0500,35.7800,-117.6510,0.8000,9152038
3.1200,36.0670,-117.6430,0.0000,9152082
3.1800,32.0030,-116.3360,6.0000,9152468
3.5200,33.1770,-115.5970,1.8000,9152745
3.1400,33.1810,-115.5980,1.7000,9152727
3.0300,37.4300,-117.1020,6.0000,9153100
3.4000,33.1800,-115.6050,1.6000,9153205
3.0600,35.7800,-117.6470,2.7000,9153349
3.9000,34.6830,-116.3570,7.3000,9153800
4.1100,32.8960,-115.5020,5.2000,9154092
3.2600,32.8940,-115.5030,6.0000,9154120
3.1000,32.8850,-115.5070,4.9000,9154136
3.1600,32.8760,-115.5060,11.1000,9154146
3.4000,32.8720,-115.5120,4.7000,9154150
4.5100,32.8900,-115.5090,10.0000,9154141
3.0600,32.8700,-115.5020,6.0000,9154142
3.5500,32.8950,-115.5170,4.2000,9154173
3.6500,32.8690,-115.5060,8.8000,9154179
3.2100,32.9010,-115.5040,14.8000,9154229
3.5300,32.9110,-115.5030,9.6000,9154233
3.1000,32.9050,-115.5120,4.2000,3324480
3.0200,32.8980,-115.5070,12.6000,9154242
3.0100,32.8820,-115.5000,4.1000,3324481
3.0600,35.5090,-116.2640,6.0000,9155267
4.5100,34.7820,-116.2970,4.3000,9155518
3.6600,34.7890,-116.2940,4.7000,9155533
3.0600,34.7770,-116.2990,4.6000,9155584
3.6000,34.0430,-116.6360,13.2000,9155952
